metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1749397058,0.419500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.512800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,102.683100,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,1.208500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.993200,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1106.316100,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1108.703800,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1109.671200,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1108.397600,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1110.529200,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1111.176000,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1106.113000,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,104.838700,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,0.541300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,0.541300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.524300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,103.082200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,1.232200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.519400,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397058,104.996500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397058,0.599900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397058,0.599900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397058,103.368500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397058,1.628000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397058,106.201100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397058,0.600400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397058,0.600400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397058,106.107100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397058,0.094000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397058,104.481900,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397058,0.348000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397058,0.348000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397058,0.511500,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397058,102.613400,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397058,1.357000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397058,104.613900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397058,0.714600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397058,0.689500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397058,0.025100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397058,102.935900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397058,1.652900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_duration,1749397058,105.332100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_blocked,1749397058,0.593900,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_connecting,1749397058,0.593900,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_waiting,1749397058,105.332100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_receiving,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,106.832200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,0.593900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,0.593900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,105.849600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,0.982600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_duration,1749397058,106.585400,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_blocked,1749397058,0.640300,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_connecting,1749397058,0.640300,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_waiting,1749397058,106.571300,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_receiving,1749397058,0.014100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1110.396800,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397058,104.385100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397058,0.280000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397058,0.280000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397058,104.385100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397058,103.852600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397058,0.220600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397058,0.220600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397058,103.852600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,105.587700,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,0.728900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,0.728900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,103.025400,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,2.562300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397058,105.506400,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397058,1.060600,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397058,0.550400,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397058,0.556300,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397058,102.963500,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397058,1.986600,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.613000,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.403800,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397058,107.155100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397058,0.241100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397058,0.241100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397058,105.843700,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397058,1.311400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.702000,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,104.742500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,0.210900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,0.210900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
